"","id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15","yr_sold","age","renovated","dist"
"11693",8818400340,2015-04-23,1081000,4,3,2490,4325,1.5,0,0,3,8,1690,800,1922,2003,98105,47.6628,-122.326,1960,4284,2015,93,0,6317.27710117782
"11694",7429000240,2014-11-18,422500,4,2.5,2550,8824,2,0,0,3,9,2550,0,1990,0,98031,47.3979,-122.212,2630,11237,2014,24,0,24884.769099481
"11695",3888100030,2014-07-14,410000,3,2,1270,10227,1,0,0,4,6,1270,0,1968,0,98033,47.6876,-122.168,1470,9750,2014,46,0,15282.8674633756
"11696",5699000070,2014-05-28,1400000,4,3.25,2980,7000,2,0,3,3,10,2140,840,1900,2014,98144,47.5933,-122.292,2200,4800,2014,114,1,3335.04148521991
"11697",8731982470,2014-07-15,245000,3,2,1470,8000,1,0,0,4,8,1470,0,1974,0,98023,47.3191,-122.385,1980,8000,2014,40,0,32206.8413742597
"11698",6899990200,2014-07-02,720000,4,3,3550,12327,1.5,0,0,4,10,2180,1370,1990,0,98011,47.7533,-122.205,3170,12937,2014,24,0,18944.3229904358
"11699",4154300505,2014-10-24,315000,2,1,780,7200,1,0,0,2,6,780,0,1935,0,98118,47.5609,-122.279,1750,7200,2014,79,0,6428.56960737563
"11700",9268710140,2015-02-24,191950,2,2.5,1390,1302,2,0,0,3,7,1390,0,1987,0,98003,47.3081,-122.329,1390,2052,2015,28,0,33185.1604963078
"11701",9290860140,2014-09-23,455000,4,2.5,2440,5001,2,0,0,3,8,2440,0,2005,0,98056,47.5108,-122.193,2260,5001,2014,9,0,14898.8131825403
"11702",5708500270,2014-05-16,523000,3,1.5,1260,3135,1.5,0,0,3,8,1260,0,1931,0,98116,47.5755,-122.388,1700,4180,2014,83,0,5412.21920097148
"11703",16000200,2014-10-24,250000,3,2.25,1640,4420,2,0,0,4,7,1640,0,1918,1983,98002,47.311,-122.21,1230,6632,2014,96,0,34122.3257457091
"11704",1352300520,2015-01-13,294000,3,3,1670,4120,1.5,0,0,3,7,1140,530,1929,2012,98055,47.4881,-122.199,1010,4120,2015,86,1,16518.4281201679
"11705",5207200160,2014-10-10,490000,3,2.25,2380,6000,1,0,0,3,8,2040,340,1961,0,98115,47.6955,-122.275,1680,7200,2014,53,0,10823.8170564259
"11706",9284800844,2014-09-16,310000,4,1,1030,5750,1,0,0,3,7,1030,0,1971,0,98126,47.553,-122.37,1250,5750,2014,43,0,6570.54874941559
"11707",5602000105,2014-07-21,265000,3,1.5,1560,10489,1,0,0,5,7,1560,0,1961,0,98022,47.2048,-121.999,1400,10489,2014,53,0,51248.798166036
"11708",3585220340,2014-08-11,402000,4,1.75,1640,10500,1,0,0,4,7,1010,630,1968,0,98052,47.6933,-122.116,1680,7650,2014,46,0,18884.776182316
"11709",220069083,2014-05-09,705000,2,2.5,2200,188200,1,0,3,3,8,2200,0,2007,0,98022,47.2458,-122.002,2700,84942,2014,7,0,47197.6326679769
"11710",5104531290,2014-11-24,589450,4,2.5,3190,7941,2,0,0,3,10,3190,0,2005,0,98038,47.353,-122.002,3190,7255,2014,9,0,37566.4843809858
"11711",8125200273,2014-12-23,219950,3,1.5,1200,8404,1,0,0,3,7,1200,0,1964,0,98188,47.4482,-122.269,2120,12000,2014,50,0,18216.7830401767
"11712",3176600105,2014-08-13,750000,3,2.25,2250,5301,2,0,0,4,8,1510,740,1975,0,98115,47.6741,-122.271,2240,7200,2014,39,0,8839.37998634761
"11713",6821101275,2014-08-21,478000,2,1.75,1960,6000,1,0,0,4,7,980,980,1904,0,98199,47.6531,-122.401,1650,6000,2014,110,0,7346.78443213851
"11714",5379802090,2014-07-14,170000,3,1,1250,7015,1,0,0,3,7,1250,0,1958,0,98188,47.4548,-122.29,1510,11460,2014,56,0,17148.2554313327
"11715",3211240320,2014-06-12,489950,4,2.25,2640,31941,1,0,0,4,9,2640,0,1986,0,98092,47.3099,-122.116,2780,35365,2014,28,0,36776.2392015238
"11716",486000520,2014-06-06,1370000,2,2.25,2460,16940,1.5,0,4,4,9,1930,530,1936,0,98117,47.6792,-122.404,2260,6851,2014,78,0,9752.81949235943
"11717",705710640,2015-03-02,319950,3,2.5,1700,7000,2,0,0,3,7,1700,0,1996,0,98038,47.3798,-122.025,1950,7000,2015,19,0,34186.7728395178
"11718",2185000685,2014-11-24,208417,2,1,840,4200,1,0,0,3,5,840,0,1938,0,98108,47.5292,-122.316,830,5000,2014,76,0,8656.48019190272
"11719",7518502030,2014-11-17,410000,4,2,1900,5100,1,0,0,3,6,950,950,1914,1973,98117,47.6767,-122.38,1230,5100,2014,100,0,8631.26516042046
"11720",4078300024,2014-07-25,590000,4,2.75,2160,4205,1,0,3,3,7,1080,1080,1969,0,98125,47.7081,-122.276,2450,6014,2014,45,0,12098.2662379826
"11721",6071400710,2015-04-29,648000,3,1.75,1610,10229,1,0,0,5,8,1610,0,1961,0,98006,47.553,-122.174,2270,8800,2015,54,0,13267.2063008822
"11722",4136950200,2014-06-27,255000,3,2.5,1720,6194,2,0,0,3,8,1720,0,1998,0,98092,47.2624,-122.221,1720,6211,2014,16,0,39175.3165165003
"11723",9527300200,2014-08-25,465000,4,2.75,2190,3267,2,0,0,3,8,2190,0,2004,0,98072,47.7751,-122.168,2190,3619,2014,10,0,22465.81560805
"11724",6071000310,2015-01-28,622000,4,1.75,3020,10714,1,0,0,5,8,1510,1510,1958,0,98006,47.56,-122.181,2230,14400,2015,57,0,12456.9047788302
"11725",9183702220,2014-09-15,306000,3,1.75,1980,9800,1,0,0,3,7,1980,0,1991,0,98030,47.3745,-122.224,1630,7650,2014,23,0,27044.0817232582
"11726",369000045,2014-10-10,617000,3,2.5,1880,5500,2,0,0,4,7,1880,0,1947,2007,98199,47.657,-122.393,1230,5500,2014,67,1,7269.88545302915
"11727",2826049117,2014-05-28,438750,3,1.75,1610,6480,1,0,0,4,7,1610,0,1947,0,98125,47.7137,-122.307,1230,8040,2014,67,0,12113.9179661445
"11728",811000055,2014-09-25,1280000,4,3,3260,4500,2,0,0,3,9,2300,960,1930,2014,98109,47.6314,-122.353,2410,4995,2014,84,1,3213.85296870216
"11729",7154200070,2014-11-24,995000,5,3.25,3970,8029,2,0,2,3,9,2970,1000,1979,0,98177,47.7764,-122.385,2520,8214,2014,35,0,19356.7876193701
"11730",2303900045,2014-06-23,1580000,4,2.5,4570,74487,2,0,4,5,12,4570,0,1948,1985,98177,47.7282,-122.372,3810,74487,2014,66,0,13906.4736797796
"11731",1254200045,2015-04-22,635000,5,2.75,2620,5500,1.5,0,0,3,7,1710,910,1911,0,98117,47.6806,-122.388,1790,5500,2015,104,0,9282.87231174113
"11732",8731730710,2014-07-28,215000,3,1,1180,9000,1,0,0,4,7,1180,0,1970,0,98031,47.39,-122.166,1290,8316,2014,44,0,27116.2042041333
"11733",9528104109,2014-10-27,530000,3,2.5,1365,1090,3,0,0,3,7,1315,50,2003,0,98115,47.6776,-122.324,1360,1124,2014,11,0,7971.39589536241
"11734",3298700012,2015-03-20,295000,2,1,720,4125,1,0,0,4,6,720,0,1943,0,98106,47.5245,-122.354,1000,6100,2015,72,0,9242.36704346187
"11735",7967700570,2015-03-02,245000,3,2.25,1350,6775,1,0,0,3,7,930,420,1981,0,98032,47.3593,-122.289,1460,7210,2015,34,0,27675.3811487552
"11736",1402200140,2015-01-05,4e+05,6,2.5,3060,17112,1,0,0,4,8,1530,1530,1967,0,98058,47.4379,-122.146,2690,16038,2015,48,0,23382.1063134652
"11737",3797300140,2014-07-21,303000,3,2.75,1850,8820,2,0,0,4,8,1850,0,1993,0,98022,47.1928,-122.01,1850,8651,2014,21,0,52027.1787911182
"11738",2481200140,2014-10-15,330000,3,1.75,1320,9675,1.5,0,0,4,7,1320,0,1970,0,98024,47.5695,-121.902,1160,9675,2014,44,0,32549.4562262081
"11739",3582900310,2015-03-04,7e+05,3,1.75,1990,13000,2,0,3,3,9,1990,0,1980,0,98028,47.7439,-122.262,2880,11340,2015,35,0,16204.2318175613
"11740",1352300990,2014-08-26,126000,1,1,610,4400,1,0,0,3,5,610,0,1922,0,98055,47.4865,-122.197,1090,4930,2014,92,0,16751.2670847863
"11741",1525059074,2014-07-23,850000,4,1,2500,35802,1.5,0,0,3,7,2500,0,1955,0,98005,47.6488,-122.153,2880,40510,2014,59,0,14248.9912161672
"11742",3876000710,2014-12-18,405000,3,2,1440,7425,1,0,0,4,7,1440,0,1965,0,98034,47.7243,-122.185,1800,8344,2014,49,0,17159.7054720247
"11743",1994200260,2014-08-19,869900,6,4.5,2750,4400,2,0,0,3,8,1770,980,1987,0,98103,47.6883,-122.335,1860,4400,2014,27,0,9141.91755222281
"11744",1121000058,2015-03-31,485000,3,1.75,1790,6775,1,0,2,3,8,1790,0,1951,0,98126,47.5412,-122.377,1310,6028,2015,64,0,7982.91003164018
"11745",1407300012,2015-01-28,4e+05,2,2,1050,1173,2,0,0,3,8,720,330,2004,0,98122,47.6181,-122.302,1340,1317,2015,11,0,2618.65146969349
"11746",1565930070,2014-09-11,299950,3,2.5,1780,4650,2,0,0,3,7,1780,0,2011,0,98038,47.386,-122.047,3050,3848,2014,3,1,32567.7930204612
"11747",3574900030,2015-03-27,585000,4,2.5,2200,9099,2,0,0,3,8,2200,0,1994,0,98034,47.733,-122.225,2270,8900,2015,21,0,16238.8251713899
"11748",5100401441,2015-05-06,495000,4,2,1720,5413,2,0,0,3,7,1470,250,1938,1980,98115,47.6929,-122.321,1510,5413,2015,77,0,9687.22997864371
"11749",3629940160,2015-03-11,2200000,5,4.5,5840,17168,2,0,0,3,12,4570,1270,2006,0,98029,47.5457,-121.991,4850,15017,2015,9,0,26486.2900427162
"11750",7715800390,2014-11-10,447000,3,2.25,1520,14080,2,0,0,3,7,1520,0,1984,0,98074,47.6273,-122.059,1530,9758,2014,30,0,20627.2980078461
"11751",1682000160,2015-04-17,206000,3,1,1320,9239,1,0,0,4,7,1320,0,1968,0,98092,47.312,-122.183,1320,8415,2015,47,0,34619.4629188527
"11752",952007055,2014-10-21,5e+05,3,1,1070,4600,1,0,0,3,7,950,120,1930,0,98116,47.5627,-122.383,1090,4600,2014,84,0,6168.89698215761
"11753",3790700070,2014-11-21,302500,4,2.5,1990,5511,2,0,0,3,8,1990,0,1994,0,98030,47.3585,-122.191,1850,6031,2014,20,0,29546.5367394997
"11754",3134100023,2014-11-25,1250000,4,4.25,4980,13000,2,0,3,3,9,3080,1900,1982,0,98052,47.6406,-122.101,2840,11308,2014,32,0,17757.1182964044
"11755",1862400292,2014-07-23,391000,2,1,890,5423,1,0,0,3,6,890,0,1946,0,98117,47.6966,-122.368,1690,5993,2014,68,0,10417.1545927001
"11756",4123800270,2014-07-10,250000,3,2,1440,5457,2,0,0,3,7,1440,0,1986,0,98038,47.3784,-122.046,1480,6286,2014,28,0,33258.8562248276
"11757",3448700070,2014-07-23,435000,4,2.5,2440,5350,2,0,0,3,7,2440,0,2003,0,98059,47.4891,-122.149,2440,5090,2014,11,0,18952.5921454978
"11758",9133600135,2015-02-11,160000,4,2.25,1800,14722,1,0,0,3,7,1440,360,1962,0,98055,47.4874,-122.223,2400,10000,2015,53,0,15559.4432017102
"11759",6163901913,2014-07-22,451000,5,3,2260,6508,1,0,0,3,7,1330,930,2003,0,98155,47.7508,-122.322,1940,9450,2014,11,0,16114.5884946061
"11760",1446403305,2014-05-05,206000,2,1,810,7158,1,0,0,5,6,810,0,1944,0,98168,47.4882,-122.325,1090,7158,2014,70,0,13146.5287401621
"11761",59000445,2014-09-23,590000,4,2.75,2240,5400,2,0,0,4,7,1540,700,1940,0,98116,47.5785,-122.402,1830,5000,2014,74,0,6086.56914110635
"11762",7510700030,2014-05-15,695000,3,2.5,4560,17622,2,0,0,4,9,3800,760,1986,0,98074,47.621,-122.03,2360,15000,2014,28,0,22730.4079487859
"11763",1722059222,2014-11-20,350000,3,1.5,1550,40752,1,0,0,5,7,1550,0,1954,0,98031,47.394,-122.202,1550,8000,2014,60,0,25568.1687736462
"11764",8127700132,2015-03-26,1236300,5,3.5,3180,4628,2,0,0,3,10,2420,760,2001,0,98199,47.6423,-122.394,2060,4640,2015,14,0,6141.5330596085
"11765",1774000030,2015-03-30,395000,6,2.25,2950,11200,1,0,0,4,7,1700,1250,1970,0,98072,47.7476,-122.087,1790,11200,2015,45,0,24192.0228690935
"11766",4058800135,2015-04-05,419000,5,3,2190,9652,2,0,0,3,7,2190,0,1999,0,98178,47.5049,-122.239,1440,6710,2015,16,0,13269.6395754121
"11767",8682281600,2014-07-08,592350,2,2,1570,4665,1,0,0,3,8,1570,0,2006,0,98053,47.709,-122.017,2165,6262,2014,8,0,26251.8096652318
"11768",8562740520,2014-08-06,855000,5,3.25,3420,5669,2,0,0,3,9,2620,800,2003,0,98027,47.5366,-122.067,3310,6006,2014,11,0,21364.444860127
"11769",3982700125,2014-12-30,771000,4,2.5,2420,7200,2,0,0,3,9,2420,0,1991,0,98033,47.6893,-122.197,2650,7800,2014,23,0,13719.577613383
"11770",1120069036,2014-12-18,325000,3,2.25,1570,43350,1,0,3,4,7,1570,0,1967,0,98022,47.2377,-122.016,1570,220849,2014,47,0,47429.4739728616
"11771",3592500800,2014-10-18,1850000,5,3.25,3680,6060,2,0,0,5,9,2630,1050,1925,0,98112,47.6341,-122.304,3050,5850,2014,89,0,3753.88771387104
"11772",7905200310,2014-07-29,545000,4,1.75,1910,6731,1,0,0,4,7,1210,700,1953,0,98116,47.5693,-122.391,1780,6350,2014,61,0,6035.67425302892
"11773",7577700136,2015-02-26,615000,3,1.75,1780,5175,1,0,0,4,7,990,790,1927,0,98116,47.5696,-122.386,1780,5175,2015,88,0,5742.53483525611
"11774",2629600016,2015-04-10,625500,2,1,2160,7439,1,0,0,4,6,1300,860,1953,0,98115,47.6981,-122.286,1680,7439,2015,62,0,10798.5535956169
"11775",9262800002,2014-07-08,232000,3,1.5,1460,15000,1,0,0,3,7,1460,0,1966,0,98001,47.3182,-122.271,1510,15000,2014,48,0,32388.1101601038
"11776",2892700041,2014-07-14,168000,3,1.5,1370,7439,1,0,0,4,6,1370,0,1963,0,98055,47.4499,-122.189,2350,3370,2014,51,0,20455.5762227488
"11777",2892700041,2015-01-28,238000,3,1.5,1370,7439,1,0,0,4,6,1370,0,1963,0,98055,47.4499,-122.189,2350,3370,2015,52,0,20455.5762227488
"11778",4136950070,2015-04-14,260000,3,2.5,1500,7401,2,0,0,3,8,1500,0,1998,0,98092,47.2625,-122.221,1720,7171,2015,17,0,39164.4397346488
"11779",2354300550,2015-03-02,460000,3,1.75,1210,7500,1,0,0,3,7,1210,0,1951,0,98027,47.5294,-122.033,1250,6000,2015,64,0,24036.919140302
"11780",7740100260,2014-08-25,9e+05,3,2.5,2850,11535,1,0,1,3,8,1680,1170,1952,2008,98155,47.748,-122.288,2670,9942,2014,62,1,16127.464923471
"11781",6163901352,2014-10-21,289950,3,1,1090,8280,1,0,0,3,6,1090,0,1947,2006,98155,47.7562,-122.318,1060,7609,2014,67,1,16731.3286767714
"11782",2025700200,2015-02-20,265000,3,1.75,1450,5858,1,0,0,4,7,1450,0,1991,0,98038,47.3482,-122.037,1520,6573,2015,24,0,36301.973376526
"11783",1775801090,2014-05-30,465000,4,2.25,1820,20349,1,0,0,5,8,1340,480,1977,0,98072,47.7415,-122.096,1270,12800,2014,37,0,23238.8605243933
"11784",1138000070,2014-11-13,370000,3,1.5,1320,7201,1,0,0,3,7,1320,0,1971,0,98034,47.7126,-122.211,1380,7201,2014,43,0,14924.2210339102
"11785",1823049046,2014-08-06,240000,2,1.5,1670,9880,1,0,0,4,7,1670,0,1941,1963,98146,47.4864,-122.348,1670,9807,2014,73,0,13389.4833569954
"11786",7227801580,2014-09-17,232000,4,2,1440,5911,1,0,0,5,5,1440,0,1943,0,98056,47.5072,-122.181,1500,11089,2014,71,0,15821.1388350326
"11787",4364700875,2014-07-29,237502,3,1,980,7560,1,0,0,3,7,980,0,1951,0,98126,47.5256,-122.375,1300,7560,2014,63,0,9533.43048717004
"11788",8127700390,2014-12-15,1280000,4,3.5,4340,5500,2,0,0,3,10,2850,1490,2008,0,98199,47.6427,-122.397,1290,5500,2014,6,0,6341.8822223284
"11789",9560500105,2015-04-24,957000,4,2.25,2860,11545,1,0,0,4,8,1430,1430,1966,0,98005,47.588,-122.168,2190,11396,2015,49,0,12484.0149015962
"11790",8651411420,2015-03-05,218000,3,1.5,1140,4875,1,0,0,5,6,1140,0,1970,0,98042,47.3684,-122.08,980,5070,2015,45,0,32563.6239880958
"11791",1274500240,2014-08-20,205000,3,1.5,1120,8366,1,0,0,3,7,1120,0,1968,0,98042,47.3632,-122.11,1260,9000,2014,46,0,31794.6338086532
"11792",3278602190,2014-06-11,350000,3,3.25,1460,1592,2,0,0,3,8,1130,330,2006,0,98126,47.5481,-122.374,1560,1701,2014,8,0,7192.44028068149
"11793",873900240,2014-07-02,256000,4,2.5,2050,5787,2,0,0,3,7,2050,0,2002,0,98198,47.3527,-122.315,2030,6615,2014,12,0,28248.8020954849
"11794",3834000520,2014-07-30,275000,3,1,1250,7654,1,0,0,3,7,1000,250,1952,0,98125,47.7289,-122.291,1310,7350,2014,62,0,14002.0989328416
"11795",4224100030,2015-04-03,372000,4,2.5,2520,9604,2,0,0,3,9,2520,0,1990,0,98031,47.3893,-122.216,2540,9793,2015,25,0,25675.5726386747
"11796",5710500060,2015-03-19,688888,3,3.25,2580,9825,1.5,0,1,4,9,1760,820,1978,0,98027,47.5314,-122.054,2140,10270,2015,37,0,22485.9815429217
"11797",203101370,2014-06-30,170000,2,1,1200,24792,2,0,0,2,7,1200,0,1976,0,98053,47.6337,-121.961,2150,24792,2014,38,0,28012.9996865799
"11798",4039300140,2014-06-25,530000,5,2.25,2140,7910,1,0,0,3,7,1070,1070,1962,0,98007,47.6071,-122.137,1680,8700,2014,52,0,14643.2683233692
"11799",3629920990,2014-06-23,905000,4,3.25,3440,7661,2,0,0,3,11,3440,0,2006,0,98029,47.5429,-121.995,3580,6478,2014,8,0,26278.3985932932
"11800",6882510060,2014-08-25,365000,4,2.5,1800,5070,1,0,0,5,7,1080,720,1979,0,98118,47.5303,-122.28,1870,5365,2014,35,0,9311.33155802705
"11801",2597150270,2015-04-06,312000,4,2.5,1790,10584,1,0,0,4,7,1290,500,1981,0,98031,47.4061,-122.188,1730,9120,2015,34,0,24770.8409223273
"11802",4365200445,2014-08-22,4e+05,2,1.75,1250,7680,1,0,0,3,7,1250,0,1922,1968,98126,47.5242,-122.371,1250,7680,2014,92,0,9584.43796732246
"11803",6145601819,2014-09-12,278750,2,2,800,5765,1,0,0,4,6,800,0,1936,0,98133,47.7024,-122.346,1160,3844,2014,78,0,10759.5381510797
"11804",3447000030,2015-04-01,510000,3,2,1410,11995,1,0,0,4,8,1410,0,1965,0,98006,47.5718,-122.127,2690,12650,2015,50,0,15867.6626138842
"11805",4442800162,2015-04-14,527700,2,2.25,1330,806,3,0,0,3,8,1330,0,2009,0,98117,47.6904,-122.395,1320,1389,2015,6,0,10493.1433381782
"11806",1698900075,2015-04-15,740000,4,2.75,2890,4000,1.5,0,0,4,9,2190,700,1931,0,98109,47.6419,-122.351,2280,4000,2015,84,0,4219.52007350925
"11807",9432750070,2014-08-08,512000,4,2.5,2550,17209,2,0,0,3,9,2550,0,1996,0,98059,47.4836,-122.136,2840,12560,2014,18,0,20084.6122604741
"11808",3204850140,2014-11-12,362000,5,2.5,2880,8216,2,0,0,3,8,2880,0,2001,0,98030,47.3747,-122.185,1960,7200,2014,13,0,28045.4490197306
"11809",1446401550,2015-02-06,225000,3,1,660,6600,1,0,0,4,5,660,0,1940,0,98168,47.4842,-122.33,1320,6600,2015,75,0,13581.8945675909
"11810",3904901840,2014-06-30,491500,3,2.25,1470,4322,2,0,0,3,7,1470,0,1985,0,98029,47.5672,-122.018,1610,4322,2014,29,0,23979.5444736211
"11811",3299200075,2015-02-04,429950,4,1.75,1700,10230,1,0,0,3,8,1320,380,1959,0,98133,47.7453,-122.351,2000,8006,2015,56,0,15549.2079021096
"11812",2206500550,2014-11-17,375000,3,1,1040,9800,1,0,0,4,7,1040,0,1955,0,98006,47.5765,-122.155,1280,8880,2014,59,0,13700.749759216
"11813",2112700370,2014-08-13,199400,2,1,880,4000,1,0,0,4,6,880,0,1916,0,98106,47.5331,-122.352,1430,4000,2014,98,0,8273.57587515618
"11814",4397010350,2015-01-26,364900,4,2.5,2490,9346,2,0,2,3,9,2490,0,1996,0,98042,47.3831,-122.147,2650,9454,2015,19,0,28471.3909719146
"11815",4364700885,2014-09-12,324950,3,1.5,1210,7560,1,0,0,3,7,1210,0,1941,0,98126,47.5255,-122.374,980,7560,2014,73,0,9518.81163826634
"11816",1498301672,2015-03-30,467000,5,2,2080,4000,1,0,0,4,6,1040,1040,1909,0,98144,47.5858,-122.308,1940,6000,2015,106,0,2903.46587686195
"11817",3992700326,2014-08-22,380000,3,1,1380,5400,1,0,0,4,7,1380,0,1954,0,98125,47.7134,-122.288,1190,6075,2014,60,0,12383.0567423796
"11818",5438000060,2014-11-03,250000,3,2.25,1620,10850,1,0,0,3,7,1620,0,1966,0,98055,47.4437,-122.194,1910,10568,2014,48,0,20856.4880355759
"11819",9550200370,2014-05-20,7e+05,4,1,1680,4021,1.5,0,0,3,7,1680,0,1921,0,98103,47.6663,-122.332,1710,4021,2014,93,0,6690.30560174928
"11820",3977630270,2014-11-13,206990,3,1,1330,9620,1,0,0,5,6,1330,0,1976,0,98092,47.3174,-122.127,1300,10360,2014,38,0,35662.7485543053
"11821",475001000,2015-04-06,670000,3,1.75,1730,3400,1,0,0,5,7,970,760,1928,0,98107,47.6662,-122.364,1640,5000,2015,87,0,7094.86042542404
"11822",3426059050,2014-05-20,315000,2,1,790,6969,1,0,0,3,6,790,0,1955,1984,98052,47.6978,-122.164,1380,12196,2014,59,0,16213.4379999249
"11823",4137000070,2015-04-10,319950,3,2.5,2240,7500,2,0,0,3,8,2240,0,1985,0,98092,47.265,-122.22,2190,7506,2015,30,0,38908.8328674861
"11824",2759500105,2014-07-30,419000,3,1.5,1500,8272,1,0,0,4,7,1500,0,1958,0,98177,47.7741,-122.38,1630,8270,2014,56,0,19032.0660389039
"11825",4137010310,2014-08-22,205000,3,2,1800,11419,1,0,0,3,8,1800,0,1989,0,98092,47.2623,-122.217,2220,11406,2014,25,0,39251.5993167849
"11826",5616000030,2014-10-23,335000,4,2.5,1980,4745,2,0,0,3,7,1980,0,2004,0,98038,47.3495,-122.04,1980,4878,2014,10,0,36049.3768518398
"11827",9266700295,2014-10-24,397000,3,1.75,1340,5100,1,0,0,3,7,1340,0,1953,0,98103,47.694,-122.348,1550,5100,2014,61,0,9846.31332772156
"11828",9828200187,2015-04-29,370000,2,1,750,2020,1,0,0,3,7,750,0,1908,1995,98122,47.6175,-122.301,1630,2383,2015,107,0,2651.33350915929
"11829",6061400160,2014-09-18,330000,4,2.25,1790,9920,1,0,0,4,7,1170,620,1969,0,98059,47.5126,-122.149,1990,9648,2014,45,0,17255.6508192064
"11830",4139420640,2014-10-30,1785000,4,3.5,5490,14300,1,0,4,3,12,2910,2580,1996,0,98006,47.5511,-122.114,4290,13822,2014,18,0,17488.8050657974
"11831",4022900197,2014-08-08,399000,3,2,1940,16300,1,0,0,3,7,1140,800,1978,0,98155,47.774,-122.283,1940,11250,2014,36,0,19038.3074783157
"11832",3221069035,2014-06-20,4e+05,4,1.75,2670,189486,2,0,4,3,8,2670,0,1972,0,98092,47.2585,-122.061,2190,218610,2014,42,0,43759.4754048629
"11833",2591730200,2014-07-17,249900,3,2,1220,6404,1,0,0,3,7,1220,0,1994,0,98038,47.3523,-122.059,1570,7000,2014,20,0,34943.228818785
"11834",9165100260,2014-05-13,717000,3,1.5,1310,3880,1,0,0,3,7,1090,220,1956,0,98117,47.6821,-122.392,1570,3880,2014,58,0,9569.24597748708
"11835",5201810060,2014-08-07,319000,4,2.5,1930,8336,2,0,0,3,8,1930,0,1995,0,98031,47.4016,-122.166,2280,7959,2014,19,0,25976.2425743454
"11836",5499200060,2015-04-03,635000,4,3,2100,3800,2,0,0,3,8,2100,0,1972,0,98115,47.6807,-122.291,1320,3800,2015,43,0,8847.64491279025
"11837",1568100060,2014-09-10,355000,3,1,1180,7573,1,0,0,4,7,1180,0,1977,0,98155,47.7372,-122.294,1320,7573,2014,37,0,14859.8858520307
"11838",4139910160,2015-04-01,1600000,5,3.25,4320,32840,2,0,0,3,12,4320,0,1990,0,98006,47.5461,-122.122,4410,33210,2015,25,0,17137.7582835343
"11839",6743700060,2014-07-14,585000,4,1.75,3140,12519,1,0,0,3,7,2320,820,1951,1983,98033,47.6941,-122.173,2240,7308,2014,63,0,15430.3652230196
"11840",7258200060,2014-12-29,320000,3,2,2320,7800,1,0,0,4,7,1160,1160,1960,0,98168,47.5141,-122.316,1380,7800,2014,54,0,10323.6137714266
"11841",5127000810,2014-05-14,305495,3,1.75,2110,10200,2,0,0,4,7,2110,0,1966,0,98059,47.4744,-122.154,1800,10200,2014,48,0,19859.3822104419
"11842",2011400520,2014-06-19,240000,4,2,1790,14690,1,0,1,4,7,1670,120,1960,0,98198,47.3965,-122.321,2440,10664,2014,54,0,23358.618019318
"11843",1953400510,2014-06-23,199950,5,2.5,1740,8750,1,0,0,4,7,1740,0,1959,0,98198,47.3904,-122.299,1740,8750,2014,55,0,24151.3863908311
"11844",2450500060,2014-08-26,1620000,4,3.25,3820,8114,2,0,0,3,10,3820,0,2005,0,98004,47.5837,-122.194,2440,9195,2014,9,0,10665.471345064
"11845",2623039082,2015-02-18,770000,3,3.5,2050,21744,2,1,4,4,9,1750,300,1930,0,98166,47.4536,-122.376,2300,12200,2015,85,0,17304.8563649646
"11846",3204400030,2014-07-02,255000,4,2.25,1680,3179,2,0,0,3,8,1680,0,2002,0,98092,47.3258,-122.186,1678,3590,2014,12,0,33093.7537757152
"11847",2473370890,2014-09-15,289000,4,2.25,1930,8925,1,0,0,4,8,1930,0,1974,0,98058,47.4501,-122.128,1930,8400,2014,40,0,23180.0882018158
"11848",3343901401,2014-07-18,494500,4,3,3760,8804,2,0,0,3,8,2470,1290,2002,0,98056,47.5161,-122.191,1960,7225,2014,12,0,14592.5532653929
"11849",4376700030,2014-06-04,746000,3,2.25,2370,9619,1,0,0,4,8,1650,720,1973,0,98052,47.6366,-122.099,1960,9712,2014,41,0,17814.4040016427
"11850",1072000400,2014-10-23,385000,4,3,2120,13000,2,0,0,4,8,2120,0,1978,0,98059,47.4745,-122.141,2180,11440,2014,36,0,20522.4975613596
"11851",2193330030,2014-11-18,688100,4,2.5,2370,10513,2,0,0,4,8,2370,0,1987,0,98052,47.6915,-122.099,2110,9540,2014,27,0,19893.3365885963
"11852",4083300070,2014-05-12,870300,4,2.5,2350,3150,1.5,0,0,4,8,1690,660,1910,0,98103,47.6605,-122.335,1750,3150,2014,104,0,6048.56173046228
"11853",2241700075,2014-10-22,310000,3,1,1180,8474,1.5,0,0,3,7,1180,0,1956,0,98155,47.7416,-122.327,1180,7200,2014,58,0,15077.5060538661
"11854",9250900111,2015-03-12,5e+05,3,2.5,2270,5654,2,0,0,3,8,2270,0,1999,0,98133,47.7733,-122.351,1770,7840,2015,16,0,18655.3233042966
"11855",9412700160,2014-08-14,255000,3,2.25,1830,7770,1,0,0,4,7,1400,430,1977,0,98042,47.3925,-122.161,1960,7272,2014,37,0,27046.2377057892
"11856",1118001360,2015-02-18,1475000,3,2.75,3910,7080,1,0,0,5,9,1970,1940,1949,0,98112,47.6324,-122.289,3480,7370,2015,66,0,4354.91434405442
